所有资源均来自网络,#genre#
红曲酱鸭,https://vd3.bdstatic.com/mda-neh81rk1eiuv3w27/480p/h264/1652854920609442406/mda-neh81rk1eiuv3w27.mp4?authkey=1655033521-0-0-f906c86fac0f9d712e6b40db422982b9&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=0121635443&vid=6641467693514512194&abtest=all
红曲酱鸭,https://vd3.bdstatic.com/mda-neh81rk1eiuv3w27/480p/h264/1652854920609442406/mda-neh81rk1eiuv3w27.mp4?authkey=1655204675-0-0-4da5a87245bb475374748f8b4e1a45df&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2075350062&vid=6641467693514512194&abtest=all
红烧海茄子,https://vd2.bdstatic.com/mda-ne9adpzib1w2s7i6/480p/h264/1652168146543774177/mda-ne9adpzib1w2s7i6.mp4?vfroms=hkapp-haokan-hna&authkey=1655034801-0-0-619992652cfa0b8d01757056583c773a&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1401746639&vid=10650375313183094889&abtest=all
麻辣田螺,https://vd2.bdstatic.com/mda-nebbx1csfuye4nu0/480p/h264/1652344240987321761/mda-nebbx1csfuye4nu0.mp4?vfroms=hkapp-haokan-hnb&authkey=1655034713-0-0-01a4b4618e1e3b9e24080b6f8b58bbb4&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1313440992&vid=3348990192010659836&abtest=all
麻辣田螺,https://vd2.bdstatic.com/mda-nebbx1csfuye4nu0/480p/h264/1652344240987321761/mda-nebbx1csfuye4nu0.mp4?vfroms=hkapp-haokan-nanjing&authkey=1655204811-0-0-174455300eacf7613f0acb6e916341bf&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2211130595&vid=3348990192010659836&abtest=all
260买十来只小甲鱼,https://vd4.bdstatic.com/mda-nf29yjvnrcqwwy2q/480p/h264/1654240313985806512/mda-nf29yjvnrcqwwy2q.mp4?authkey=1655032564-0-0-747aa1c4fdd90716418995aa885348a7&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2764614902&vid=9984932099035144842&abtest=all
霸王牛尾,https://vd3.bdstatic.com/mda-nf39wk2de3ryede7/480p/h264/1654326718567558149/mda-nf39wk2de3ryede7.mp4?vfroms=hkapp-haokan-hna&authkey=1655032908-0-0-21cb435cc1f8eb263984e073bb6106c5&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3108822864&vid=6595468946187502994&abtest=all
肥肠鹅,https://vd4.bdstatic.com/mda-nepbnx1gkwwfe6h4/480p/h264/1653380567130163019/mda-nepbnx1gkwwfe6h4.mp4?vfroms=hkapp-haokan-hbe&authkey=1655033379-0-0-2321e8dcc8049dd5833ded28592aa557&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3579472476&vid=5831581271697130378&abtest=all
肥肠鹅,https://vd4.bdstatic.com/mda-nepbnx1gkwwfe6h4/480p/h264/1653380567130163019/mda-nepbnx1gkwwfe6h4.mp4?vfroms=hkapp-haokan-nanjing&authkey=1655204574-0-0-b9da591587e593e5f557c8194e75b886&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1974069537&vid=5831581271697130378&abtest=all
干锅牛蛙,https://vd4.bdstatic.com/mda-neu9v10u2tk22kwt/480p/h264/1653808467692279237/mda-neu9v10u2tk22kwt.mp4?vfroms=hkapp-haokan-hnb&authkey=1655033139-0-0-6ffe17fd9a49c1b38bd9efbed61a05e8&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3339243039&vid=14953153288685054828&abtest=all
虎皮鸵鸟爪,https://vd4.bdstatic.com/mda-net93dwtcueu4u9j/480p/h264/1653721609596437460/mda-net93dwtcueu4u9j.mp4?vfroms=hkapp-haokan-hbe&authkey=1655033214-0-0-825f8d2c687a49dabb7fc3d51fe1a29f&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3414454485&vid=7156446621409829348&abtest=all
虎皮鸵鸟爪,https://vd4.bdstatic.com/mda-net93dwtcueu4u9j/480p/h264/1653721609596437460/mda-net93dwtcueu4u9j.mp4?authkey=1655204465-0-0-4555bfccb4bed5cf2bb84b2b81f39791&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1865212778&vid=7156446621409829348&abtest=all
鸡腰炖黄鳝,https://vd3.bdstatic.com/mda-nf5b4qfywy5pzjgu/480p/h264/1654502805261088051/mda-nf5b4qfywy5pzjgu.mp4?vfroms=hkapp-haokan-hbe&authkey=1655032849-0-0-433e12f29eaab498df3667819d6d9d5b&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3049228437&vid=3904751968646806841&abtest=all
酱焖牛棒骨,https://vd2.bdstatic.com/mda-nerafr1ft7affzwk/480p/h264/1653552110960778877/mda-nerafr1ft7affzwk.mp4?authkey=1655033260-0-0-e4c291de85acb14f57b8728592bce8d0&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3460184673&vid=12330119679350378689&abtest=all
酱焖牛棒骨,https://vd2.bdstatic.com/mda-nerafr1ft7affzwk/480p/h264/1653552110960778877/mda-nerafr1ft7affzwk.mp4?vfroms=hkapp-haokan-nanjing&authkey=1655204509-0-0-fe4375d1a5e8304fccf49d01b6324dce&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1909050999&vid=12330119679350378689&abtest=all
烤全羊,https://vd4.bdstatic.com/mda-nf7a3a7fkagmh17j/480p/h264/1654672594780789869/mda-nf7a3a7fkagmh17j.mp4?authkey=1655032801-0-0-c8d833cb709c3ab2f446cabb536dbf78&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3001806496&vid=6993374896454500535&abtest=all
辣卤驼头,https://vd3.bdstatic.com/mda-newe17bhfrmd35a9/480p/h264/1653991101001259092/mda-newe17bhfrmd35a9.mp4?vfroms=hkapp-haokan-hnb&authkey=1655032944-0-0-352bdafaee4bbadacf814f1344beecd5&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3144408041&vid=1387963609971371324&abtest=all
牛膝盖骨,https://vd2.bdstatic.com/mda-neqaikd1xvvtrc2a/480p/h264/1653464493901543639/mda-neqaikd1xvvtrc2a.mp4?vfroms=hkapp-haokan-tucheng&authkey=1655033339-0-0-fccf02e69c19c9227ebee50760846d7e&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=3539483479&vid=8419620275932311899&abtest=all
牛膝盖骨,https://vd2.bdstatic.com/mda-neqaikd1xvvtrc2a/480p/h264/1653464493901543639/mda-neqaikd1xvvtrc2a.mp4?vfroms=hkapp-haokan-nanjing&authkey=1655204544-0-0-a53c001488f603cd221661571b2f103b&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1944334658&vid=8419620275932311899&abtest=all
铁桶烤鸡,https://vd2.bdstatic.com/mda-nf9c27rq4xcbjmk4/480p/h264/1654931961791216300/mda-nf9c27rq4xcbjmk4.mp4?vfroms=hkapp-haokan-tucheng&authkey=1655032635-0-0-7c3ad26ae39d51e736978d393ad44242&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2835878236&vid=15570804519629633873&abtest=all
雪山驼掌,https://vd2.bdstatic.com/mda-nf89bup48h33rnsi/480p/h264/1654758415054577400/mda-nf89bup48h33rnsi.mp4?authkey=1655032748-0-0-b7c12af769785740b322753442e5c1ff&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2948153948&vid=2972680187953890553&abtest=all
四蹄同烩,https://vd3.bdstatic.com/mda-nefa29rfui86n3pw/480p/h264/1652685563112169821/mda-nefa29rfui86n3pw.mp4?vfroms=hkapp-haokan-tucheng&authkey=1655033628-0-0-ad9c96bb17140c4d2d2f0a2ac1ab2acf&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=0228464890&vid=9369566642451833404&abtest=all
四蹄同烩,https://vd3.bdstatic.com/mda-nefa29rfui86n3pw/480p/h264/1652685563112169821/mda-nefa29rfui86n3pw.mp4?authkey=1655204740-0-0-1de9b9617d3e512a2b1fb2c94a657ba1&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2140773727&vid=9369566642451833404&abtest=all
糖醋牛排,https://vd2.bdstatic.com/mda-ne6apsvwr0mmengs/480p/h264/1651909954766095518/mda-ne6apsvwr0mmengs.mp4?vfroms=hkapp-haokan-hnb&authkey=1655034849-0-0-30a90703c068320a18a17d308cd93f61&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1449510204&vid=394264423709055760&abtest=all
糖醋牛排,https://vd2.bdstatic.com/mda-ne6apsvwr0mmengs/480p/h264/1651909954766095518/mda-ne6apsvwr0mmengs.mp4?vfroms=hkapp-haokan-nanjing&authkey=1655204880-0-0-8050868679601ee7a1cb08726e9e82bf&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2280149339&vid=394264423709055760&abtest=all
转乡村1100买头羊,https://vd4.bdstatic.com/mda-kghmm8wqwjvp97gm/hd/mda-kghmm8wqwjvp97gm.mp4?authkey=1655032152-0-0-e46ffacd02ed77fb1e67b3ad5a8fcff0&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=2352305816&vid=17960476347117941562&abtest=all
干锅牛尾巴,https://vd4.bdstatic.com/mda-mgmav7wcir7rb2f8/480p/h264/1626940245358233958/mda-mgmav7wcir7rb2f8.mp4?vfroms=hkapp-haokan-nanjing&authkey=1655257764-0-0-685dbaa14b4a1b5075b9e96504dae580&bcevodchannel=searchboxfeed&pd=1&cd=0&pt=3&logid=1164351639&vid=10080784919998694375&abtest=all

听歌曼舞,#genre#
每日一首,https://cloud.video.taobao.com//play/u/57349687/p/1/e/6/t/1/239799872402.mp4
MovieMusic欣赏,https://lotus.stingray.com/manifest/cmusic-cme004-montreal/samsungtvplus/dee3e3af-2706-3e77-a952-91b99f6d1819/5711200/manifest.m3u8
音乐欣赏,http://61.221.215.25:8800/hls/49/index.m3u8
Muzzik Jeka Serbia.rs,https://muzzik-live.morescreens.com/mts-4/playlist.m3u8
Muzzik ZZ Serbia.rs,https://muzzik-live.morescreens.com/mts-a4/playlist.m3u8
Muzzik TikTak Serbia.rs,https://muzzik-live.morescreens.com/mts-a5/playlist.m3u8
Muzzik MOBA Serbia.rs,https://muzzik-live.morescreens.com/mts-2/playlist.m3u8
Muzzik RockRoll Serbia,https://muzzik-live.morescreens.com/mts-1/playlist.m3u8
Muzzik TV Serbia.rs,https://muzzik-live.morescreens.com/mts-6/playlist.m3u8
Muzzik Worldwide Serbia.rs,https://muzzik-live.morescreens.com/mts-5/playlist.m3u8
Muzzik PopStar Serbia.rs,https://muzzik-live.morescreens.com/mts-3/playlist.m3u8
Muzzik Sense Serbia.rs,https://muzzik-live.morescreens.com/mts-7/playlist.m3u8
Muzzik Mts Serbia.rs,https://muzzik-live.morescreens.com/mts-a7/playlist.m3u8
Muzzik Flashback Serbia.rs,https://muzzik-live.morescreens.com/mts-8/playlist.m3u8
Radio S TV,https://sradio.ipradio.rs/sradio/radiostv/playlist.m3u8
Beyond《光辉岁月》,http://song.mvbox.cn/mv/98/90519298-6.mp4
Beyond《海阔天空》,http://song.mvbox.cn/mv/11/90519311-4.mp4
Beyond《冷雨夜》,http://song.mvbox.cn/mv/24/90518224-4.mp4
Beyond《真的爱你》,https://vd3.bdstatic.com/mda-ik9h07yday31ebh2/sc/mda-ik9h07yday31ebh2.mp4
Beyond《长城》,https://vd2.bdstatic.com/mda-pif8dtiv3nh7dqyr/720p/h264/1694844129409780782/mda-pif8dtiv3nh7dqyr.mp4
HIFI绝版好听网络热歌珍藏版,https://vd2.bdstatic.com/mda-pjaidesk71g5yrae/720p/h264/1697029371208429224/mda-pjaidesk71g5yrae.mp4
布兰妮《Gimme more》,http://vdown.kuwo.cn:80/resource//t4/83/65/ZAhQmNBTkbg.mp4
蔡琴《被遗忘的时光》,http://vdown.kuwo.cn:80/resource/t4/85/7/1JlwsNnVefs.mp4
蔡琴《读你》,http://song.mvbox.cn/mv/01/90500901-3.mp4
蔡琴《你的眼神》,http://song.mvbox.cn/mv/59/90507759-4.mp4
蔡琴《恰似你的温柔》,http://vdown.kuwo.cn:80/resource//t4/28/86/-FW4MXzFuSA.mp4
蔡琴《为了爱梦一场》,http://vdown.kuwo.cn:80/resource//t4/11/20/Wjz9DegfqtU.mp4
蔡琴《张三的歌》,http://vdown.kuwo.cn:80/resource/t1/35/5cae38f95f0041279344795f54ea7c43.mp4
草蜢《宝贝对不起》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/RQdMfitGKCINh4BPzc9%40%40sd.m3u8
草原歌曲《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,https://vdse.bdstatic.com//e4b7325ebf3010673a51a24f948a8a97.mp4
草原歌曲《驼铃》《卓玛》《天边》《鸿雁》《天路》,https://vdse.bdstatic.com//f8f4740a4ca7ff31c3a2d8386fc14598.mp4
陈百强《偏偏喜欢你》,http://song.mvbox.cn/mv/03/90521303-0.mp4
陈慧娴《飘雪》,http://song.mvbox.cn/mv/41/90517441-1.mp4
陈慧娴《千千阙歌》,http://song.mvbox.cn/mv/91/90719791-0.mp4
陈慧娴《千千阙歌》,http://song.mvbox.cn/mv/97/90931697-6.mp4
陈慧娴《千千阙歌》,http://vodcdn.video.taobao.com/oss/ali-video/8f45a35108ebe1b1951d2936007e3cd0/video.m3u8
陈力《枉凝眉》,http://vdown1.kuwo.cn:80/resource/t1/5/2f94af1b919942a9babd70ec7794a81b.mp4
陈明真《我用自己的方式爱你》,http://vdown.kuwo.cn:80/resource/t1/46/26af4a23c9e04725bd1dc491b662f386.mp4
陈少华《九月九的酒》,http://song.mvbox.cn/mv/83/90510883-6.mp4
陈淑桦《梦醒时分,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20200523/5623330Vw1jOChC0fofHlT3Bw.m3u8
陈小春《算你狠》,http://vdown.kuwo.cn:80/resource//t1/10/0acd932239d041b58bba421b7c77fb38.mp4
陈雪凝《你的酒馆对我打了烊》,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0//mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
陈雪凝《你的酒馆对我打了烊》,https://vd3.bdstatic.com/mda-ka59e4w0qxxsxnt0/hd/mda-ka59e4w0qxxsxnt0.mp4?pd=19&vt=1
成方圆《游子吟》,http://vdown.kuwo.cn:80/resource/t4/49/6/7xovMs08uvQ.mp4
崔健《假行僧》,https://vd2.bdstatic.com:443/mda-ijjk242hh9smdy18/sc/mda-ijjk242hh9smdy18.mp4
刀郎《黄玫瑰》,https://vdse.bdstatic.com//893331fdfab5d04e5c93e2adbbf1e949.mp4
刀郎《罗刹海市》等12首歌曲,https://vd4.bdstatic.com/mda-phggdxjc67caq2kg/360p/h264/1692272298931165780/mda-phggdxjc67caq2kg.mp4
刀郎经典歌曲《敖包相会》《西海情歌》等专辑金典老歌HD,https://vdse.bdstatic.com//36ea0ffcf8156a44b9d524d999eb088a.mp4
刀郎经典歌曲精选,https://vdse.bdstatic.com//4fcca19a19aa4974230c5ee70ab5fa55.mp4
刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《冲动的惩罚》HD,https://vdse.bdstatic.com//bfbb0871ed01eb3328497faae6a8531b.mp4
的士高《lalalove》,https://vd2.bdstatic.com:443/mda-madn7rzm8bj2z4ud/v1-cae/1080p/mda-madn7rzm8bj2z4ud.mp4
邓丽君《甜蜜蜜》,http://song.mvbox.cn/mv/05/90504905-3.mp4
邓丽君《小城故事》,http://song.mvbox.cn/mv/99/90508999-4.mp4
邓丽君歌曲精选九首经典歌曲,https://vdse.bdstatic.com//432792ba00998e73655101c9e706e1e2.mp4
蒂朵《Here with me》,http://vdown.kuwo.cn:80/resource/t4/70/30/PSu5nAQ7uZw.mp4
蒂朵《thank you》,http://vdown.kuwo.cn:80/resource//t4/17/11/-piSUABHHwM.mp4
蒂朵《White flag》,http://vdown.kuwo.cn:80/resource/t4/86/15/j-fWDrZSiZs.mp4
恩雅,http://vdown2.kuwo.cn:80/resource/t5/4/20bDdiCDlx07CLBRb7cY010412021OID0E010.mp4
费玉清《梦驼铃》,http://song.mvbox.cn/mv/28/90570228-4.mp4
费玉清《一剪梅》,http://song.mvbox.cn/mv/84/90922084-7.mp4
凤飞飞经典专辑(15首),https://vd3.bdstatic.com/mda-pc13h8h83uf8n1i2/720p/h264/1677724587687641291/mda-pc13h8h83uf8n1i2.mp4
高胜美《杵歌》,https://vd3.bdstatic.com/mda-kep2prqjyaidswie/mda-kep2prqjyaidswie.mp4
高胜美《真情》,https://vd3.bdstatic.com//mda-khrj817m78g29d8i/mda-khrj817m78g29d8i.mp4
韩宝仪经典金曲(8首),https://vd4.bdstatic.com/mda-pgesajd42yekqpaf/720p/h264/1689446147461737665/mda-pgesajd42yekqpaf.mp4
韩磊《向天再借五百年》,http://song.mvbox.cn/mv/77/90515277-4.mp4
何训田《尘鼓》,http://vdown.kuwo.cn:80/resource//t4/12/61/dsfpnvuyheo.mp4
胡夏《只问你肯不肯》,https://vdse.bdstatic.com/d4463cd83c0c47fba7ce65c71ad94bbb.mp4?authorization=bce-auth-v1%2Ffb297a5cc0fb434c971b8fa103e8dd7b%2F2017-05-11T09%3A02%3A31Z%2F-1%2F%2F09b9a33c3ded7584f68a3b875a10ba6a021d74f32e4144c2c0327f05c57abfdc
黄安《新鸳鸯蝴蝶梦》,http://song.mvbox.cn/mv/41/90513941-4.mp4
黄凯芹《若生命等候》,https://vdse.bdstatic.com/h265/bd1bdb78272f3692f816bc70f7aea76e24.mp4
黄莺莺《哭砂》,https://rescdn.yishihui.com/longvideo/transcode/video/live/201903265623330b7Y5a9jnTT1ZgnKF62.m3u8
黄莺莺《哭砂》,https://vd2.bdstatic.com/mda-pgkck7n1ttyamf8z/720p/h264/1689929795467930604/mda-pgkck7n1ttyamf8z.mp4
黄莺莺《雪在烧》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20200316/56233309EkqM8soDBZZLqj4vj.m3u8
黄莺莺十七首经典歌曲,https://vd2.bdstatic.com/mda-pgd5de65i15s0rg2/720p/h264/1689306909598202974/mda-pgd5de65i15s0rg2.mp4
江蕙《梦中的情话》,http://vd2.bdstatic.com/mda-ji4rwrwg7fijyqkh/mda-ji4rwrwg7fijyqkh.mp4
姜育恒《跟往事干杯》专辑,https://vd4.bdstatic.com/mda-piff4kxdwi6m5mdk/720p/h264/1694865623005497867/mda-piff4kxdwi6m5mdk.mp4
姜育恒《梅花三弄》,http://song.mvbox.cn/mv/58/90507558-7.mp4
降央卓玛《5首经典》,https://vdse.bdstatic.com//0ce1279c88ff9ab48f48d4e86860cd46.mp4
经典国语老歌合集（一）,https://vd3.bdstatic.com/mda-peb3rhxk5uyvghpj/720p/h264/1683859549697235538/mda-peb3rhxk5uyvghpj.mp4
经典国语老歌合集（二）,https://vd2.bdstatic.com/mda-ped1sgxncbswrexk/720p/h264/1684027353141147241/mda-ped1sgxncbswrexk.mp4
经典国语老歌合集（三）,https://vd3.bdstatic.com/mda-peg3z4yjn9bkgz31/720p/h264/1684292099467092819/mda-peg3z4yjn9bkgz31.mp4
经典国语老歌合集（五）,https://vd3.bdstatic.com/mda-peg4c13vtwdfmyhh/720p/h264/1684292959661351663/mda-peg4c13vtwdfmyhh.mp4
经典老歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》,https://vdse.bdstatic.com//ae82f5b93166f47d85ff12124a021323.mp4
经典粤语歌曲《上海滩》《铁血丹心》《神情神话》《沧海一声笑》HD,https://vdse.bdstatic.com//f9cda7e70273c267b61a3d0c969d2033.mp4
精选韩宝仪经典歌曲10首,https://vdse.bdstatic.com//42d5ac65a9070eeab2513bf6bc65ea4d.mp4
巨星金曲迎新春 第1集,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201220/5623330Er2DcyIsoClOlISJ3H.m3u8
巨星金曲迎新春 第2集,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201220/5623330OSnsCdwvvnyO7tVo9w.m3u8
巨星金曲迎新春 第3集,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201220/5623330DP3dRrYfqtq6VyPBNl.m3u8
巨星金曲迎新春 第4集,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201220/56233303FWTFhdGBb9wYV7boH.m3u8
巨星金曲迎新春 第5集,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201220/5623330TxVAehrMQwH94njYEM.m3u8
侃侃《把爱深藏》,http://vdown.kuwo.cn:80/resource//t4/3/28/3IWNjO3nsEw.mp4
筷子兄弟《小苹果》,http://vd1.bdstatic.com/mda-hc2rwgemn6yrnvw2/mda-hc2rwgemn6yrnvw2.mp4
老狼《同桌的你》,http://song.mvbox.cn/mv/16/90508516-2.mp4
李克勤《护花使者》,http://song.mvbox.cn/mv/61/90519361-4.mp4
李茂山《迟来的爱》,http://song.mvbox.cn/mv/09/90506409-3.mp4
李娜《青藏高原》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20190917/1776031sg92Yl248FvyIEwHJj.m3u8
李圣杰《痴心绝对》,http://song.mvbox.cn/mv/05/90506405-7.mp4
李玟经典4首,https://vd2.bdstatic.com/mda-pg4mrruxmwf1ugw2/720p/h264/1688571923581796565/mda-pg4mrruxmwf1ugw2.mp4
林志炫《单身情歌》,http://song.mvbox.cn/mv/19/90506519-7.mp4
刘德华《暗里着迷》,https://vd4.bdstatic.com/mda-kkncdafkwzfehvsz/hd/mda-kkncdafkwzfehvsz.mp4
刘德华《冰雨》,http://song.mvbox.cn/mv/07/90500607-7.mp4
刘德华《可不可以》专辑,https://vd2.bdstatic.com/mda-pibigsq1cd17t4p6/720p/h264/1694525830763397478/mda-pibigsq1cd17t4p6.mp4
刘德华《来生缘》,http://vdown.kuwo.cn:80/resource//t4/43/20/X3ovpnEx48g.mp4
刘德华《来生缘》,http://vdown.kuwo.cn:80/resource/t4/88/12/mpmL9tvqEhw.mp4
刘德华《世界第一等》,http://vdown1.kuwo.cn:80/resource/t1/43/v020040b0000bfba768858lv9n93b3eg.mp4
刘德华《忘情水》,http://song.mvbox.cn/mv/55/90504955-7.mp4
刘德华《忘情水》,http://vdown.kuwo.cn:80/resource//t1/40/0358d40a055f45cdb08a5934aba8e5b4.mp4
刘德华《谢谢你的爱》,http://song.mvbox.cn/mv/27/90512227-6.mp4
刘若英《后来》,http://song.mvbox.cn/mv/85/90501185-10.mp4
刘若英《为爱痴狂》,http://song.mvbox.cn/mv/85/90508585-6.mp4
龙飘飘《往事》,https://vdse.bdstatic.com//a28e362e15fa8c361219944bfb59b596.mp4
罗大佑《恋曲1990》,http://song.mvbox.cn/mv/44/90504244-8.mp4
迈克尔杰克逊《Black or white》,http://videosc.kuwo.cn:80/UAA-4hndfVc5V6DJX0EvslAUBBI=/llx0D2wPZ2jocq1nLe28i22fC-ZT
迈克尔杰克逊《Thriller》,http://videosc.kuwo.cn:80/UAA-4hndfVc5V6DJX0EvslAUBBI=/lopxGt-Y55dkosQPsylnFeZWGD6r
麦当娜《sorry》,http://vdown.kuwo.cn:80/resource/t4/5/84/B5OPMI13qng.mp4
毛不易《不染》,https://vd3.bdstatic.com/mda-jmceuahfwxarnh7v/hd/mda-jmceuahfwxarnh7v.mp4?pd=20&playlist=%5B%22hd%22%2C%22sc%22%5D
毛不易《给你给我》,https://vdse.bdstatic.com//4d056936c317b35f886ced83147ad7e8.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2020-01-31T14%3A42%3A28Z%2F-1%2Fhost%2F13c0f2dda852b6fdbcd7422de8ac3a48437304b4c38728deeedb6558c47a9eb9
毛不易《借》,https://vd3.bdstatic.com/mda-ii2njckdbkmmcp81//mda-ii2njckdbkmmcp81.mp4?pd=20
毛不易《牧马城市》,https://vdse.bdstatic.com//1d83dfc2411243e5b9f44462e1e55ab3.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2019-12-14T02%3A12%3A40Z%2F-1%2Fhost%2F4739737cd8b21cbdb307a5d008abe88a61afce23616c55f2a8fae768fc2b6764
毛宁《涛声依旧》,http://song.mvbox.cn/mv/07/90708407-3.mp4
孟庭苇《爱你太深》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/KbJb4OVT1yH1ZDvri5p%40%40hd.m3u8
孟庭苇《把思念寄托远方》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Y0iKpwmE2YZona6PY7A%40%40hd.m3u8
孟庭苇《不下雨就出太阳吧》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/lhaW77A2RRwiJrh0CiJ%40%40hd.m3u8
孟庭苇《冬季到台北来看雨》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Pd8qTC385qKJVXaXcKj%40%40hd.m3u8
孟庭苇《风中有朵雨做的云》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/Cg9qI5imMInpPvK5Mnm%40%40hd.m3u8
孟庭苇《风中有朵雨做的云》,http://song.mvbox.cn/mv/93/90515693-4.mp4
孟庭苇《过冬》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/U9QKnKK2RpKMElnSS07%40%40hd.m3u8
孟庭苇《雾里看花》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/fi3PjAgsnTjwzAvSboT%40%40hd.m3u8
孟庭苇《真的还是假的》,http://bizcommon.alicdn.com/l2nDqpMmn6DGHnWzZQA/vhJvCIZiDOz7f6VTCON%40%40hd.m3u8
那英《山不转水转》,http://song.mvbox.cn/mv/41/90511541-6.mp4
那英《雾里看花》,http://song.mvbox.cn/mv/83/90508883-2.mp4
排笛《老鹰之歌》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20200317/5623330n7oQ6uBlXFhUdZTz3A-safe1600663646.m3u8
齐秦《爱情宣言》,https://rescdn.yishihui.com/longvideo/transcode/video/20190125/5623330pFVDJm8roXvz3xMpAp.m3u8
齐秦《别在窗前等我》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201217/5623330HbeeNiXM8aMJrZaH1l.mp4
齐秦《不让我的眼泪陪我过夜》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201113/5623330O44jLtlec8E8lULRPi.mp4
齐秦《残酷的温柔》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201126/5623330rE8nR2TA29eyyOb6jO.mp4
齐秦《大约在冬季》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20210205/56233301HNRDDuQXwNLs8LVXd.mp4
齐秦《冬雨》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201215/5623330GYwOyMTeZakwxuqmJN.mp4
齐秦《斗鱼》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20210201/5623330yWQiikNE9mWnpoSpkG.mp4
齐秦《飞扬的梦》,https://rescdn.yishihui.com/longvideo/transcode/video/live/201904305623330mcv1OaucFzzpBsvbrJ.m3u8
齐秦《海和天空》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201225/5623330NjD386XWVyMNcTcBJY.mp4
齐秦《花祭》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201126/5623330iGckyem8jDhgEp8xyO.mp4
齐秦《柔情主义罗曼史》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20210128/5623330zfeeRlPn6tfDQMJAgL.mp4
齐秦《思念是一种病》,https://rescdn.yishihui.com/longvideo/transcode/video/20190125/5623330IR1draK4ECZi1WwIWZ.m3u8
齐秦《外面的世界》,https://rescdn.yishihui.com/longvideo/transcode/video/vpc/20201126/56233307PD4j3e5e1zllrBk84.mp4
